target_dim,n_neighbors,min_dist,ijk,kendall,residual variance,globalh0,globalh1
3,4,0.0,0.2247,-0.5302571615242179,0.4783618374190546,78.13712120473282,41.33507495853503
3,8,0.0,0.1382,-0.7197453101779774,0.1867443903154139,78.47946231846791,40.85228871012488
3,16,0.0,0.13139999999999996,-0.7241921332408245,0.18226868473059332,77.88924764865703,42.097093176742405
3,32,0.0,0.13890000000000002,-0.7070703423766145,0.20904186437512606,77.6834333054169,40.995586192682545
3,64,0.0,0.15759999999999996,-0.6692623108526927,0.2719796591125848,79.49951363749054,40.96372382026974
3,128,0.0,0.16180000000000005,-0.6591509254337441,0.28312330091259186,78.20539572209243,41.789194074247305
3,4,0.1,0.23270000000000002,-0.5090771166389865,0.5279737514961966,78.16419490785641,41.51460394314893
3,8,0.1,0.12649999999999995,-0.7255328172508785,0.18679994991287696,78.87654798736304,42.63529448003464
3,16,0.1,0.11650000000000005,-0.7518181154587664,0.1570458957381039,78.35122121714858,42.41290471604204
3,32,0.1,0.11699999999999999,-0.7469098679521103,0.15745137396591757,77.74754610401249,40.50429776003013
3,64,0.1,0.14880000000000004,-0.6940297413497588,0.22610401682025816,80.14537039403875,40.353208598966994
3,128,0.1,0.15649999999999997,-0.6783036589656605,0.25590479084323237,77.43734259239079,42.85833347501203
3,4,0.25,0.2096,-0.5402926843421013,0.5062455236448237,78.74521243418278,41.75835712710509
3,8,0.25,0.09570000000000001,-0.7927599275558719,0.11070416336578282,77.73877889702021,41.75437657501954
3,16,0.25,0.09770000000000001,-0.7979548170890536,0.10724805292250761,78.21376889395702,42.50231651346447
3,32,0.25,0.10440000000000005,-0.7759258104396397,0.1247557918253861,77.32590950815353,41.7283118848117
3,64,0.25,0.13580000000000003,-0.7148895722108041,0.19098584433161303,77.67436908006412,40.483780676291246
3,128,0.25,0.18420000000000003,-0.6259476251562225,0.3372471246278129,78.55695031946999,41.692795600507324
3,4,0.5,0.19389999999999996,-0.599605377083558,0.3970533140964694,77.57664911173357,41.16159037961474
3,8,0.5,0.08350000000000002,-0.8311593539358971,0.07361087534429256,78.3793985938489,41.00685708610459
3,16,0.5,0.08230000000000004,-0.8215362942921196,0.08673750443220518,78.36339204661125,41.41823215953581
3,32,0.5,0.10340000000000005,-0.7841316394327515,0.11453630252478242,79.5569718969537,41.62904668076804
3,64,0.5,0.1472,-0.6972845276289424,0.2259217067215995,77.30698529674551,41.29358782711244
3,128,0.5,0.21609999999999996,-0.5782979269343312,0.4148235892434574,78.88643360847503,41.88039008586548
3,4,0.8,0.21689999999999998,-0.5380599628154024,0.49108760562090303,78.15559510506282,41.685758062351965
3,8,0.8,0.07999999999999996,-0.8357476977571602,0.07174832175800228,79.62760730429112,39.51440120846989
3,16,0.8,0.08299999999999996,-0.8223039069161276,0.08669606531631491,77.9483972372598,41.76009880232179
3,32,0.8,0.10299999999999998,-0.7818277955884978,0.11868720722185189,78.27328351503645,43.262486567130125
3,64,0.8,0.18069999999999997,-0.6331935605567842,0.3286491477544434,77.62480916840052,41.33708859889062
3,128,0.8,0.21830000000000005,-0.5606168041859266,0.4418392809295125,78.58898558026388,40.093716507346386
